5.100000000000,3.500000000000,-1.000000000000
4.900000000000,3.000000000000,-1.000000000000
4.700000000000,3.200000000000,-1.000000000000
4.600000000000,3.100000000000,-1.000000000000
5.000000000000,3.600000000000,-1.000000000000
5.400000000000,3.900000000000,-1.000000000000
4.600000000000,3.400000000000,-1.000000000000
5.000000000000,3.400000000000,-1.000000000000
4.400000000000,2.900000000000,-1.000000000000
4.900000000000,3.100000000000,-1.000000000000
5.400000000000,3.700000000000,-1.000000000000
4.800000000000,3.400000000000,-1.000000000000
4.800000000000,3.000000000000,-1.000000000000
4.300000000000,3.000000000000,-1.000000000000
5.800000000000,4.000000000000,-1.000000000000
5.700000000000,4.400000000000,-1.000000000000
5.400000000000,3.900000000000,-1.000000000000
5.100000000000,3.500000000000,-1.000000000000
5.700000000000,3.800000000000,-1.000000000000
5.100000000000,3.800000000000,-1.000000000000
5.400000000000,3.400000000000,-1.000000000000
5.100000000000,3.700000000000,-1.000000000000
4.600000000000,3.600000000000,-1.000000000000
5.100000000000,3.300000000000,-1.000000000000
4.800000000000,3.400000000000,-1.000000000000
5.000000000000,3.000000000000,-1.000000000000
5.000000000000,3.400000000000,-1.000000000000
5.200000000000,3.500000000000,-1.000000000000
5.200000000000,3.400000000000,-1.000000000000
4.700000000000,3.200000000000,-1.000000000000
4.800000000000,3.100000000000,-1.000000000000
5.400000000000,3.400000000000,-1.000000000000
5.200000000000,4.100000000000,-1.000000000000
5.500000000000,4.200000000000,-1.000000000000
4.900000000000,3.100000000000,-1.000000000000
5.000000000000,3.200000000000,-1.000000000000
5.500000000000,3.500000000000,-1.000000000000
4.900000000000,3.600000000000,-1.000000000000
4.400000000000,3.000000000000,-1.000000000000
5.100000000000,3.400000000000,-1.000000000000
5.000000000000,3.500000000000,-1.000000000000
4.500000000000,2.300000000000,-1.000000000000
4.400000000000,3.200000000000,-1.000000000000
5.000000000000,3.500000000000,-1.000000000000
5.100000000000,3.800000000000,-1.000000000000
4.800000000000,3.000000000000,-1.000000000000
5.100000000000,3.800000000000,-1.000000000000
4.600000000000,3.200000000000,-1.000000000000
5.300000000000,3.700000000000,-1.000000000000
5.000000000000,3.300000000000,-1.000000000000
7.000000000000,3.200000000000,1.000000000000
6.400000000000,3.200000000000,1.000000000000
6.900000000000,3.100000000000,1.000000000000
5.500000000000,2.300000000000,1.000000000000
6.500000000000,2.800000000000,1.000000000000
5.700000000000,2.800000000000,1.000000000000
6.300000000000,3.300000000000,1.000000000000
4.900000000000,2.400000000000,1.000000000000
6.600000000000,2.900000000000,1.000000000000
5.200000000000,2.700000000000,1.000000000000
5.000000000000,2.000000000000,1.000000000000
5.900000000000,3.000000000000,1.000000000000
6.000000000000,2.200000000000,1.000000000000
6.100000000000,2.900000000000,1.000000000000
5.600000000000,2.900000000000,1.000000000000
6.700000000000,3.100000000000,1.000000000000
5.600000000000,3.000000000000,1.000000000000
5.800000000000,2.700000000000,1.000000000000
6.200000000000,2.200000000000,1.000000000000
5.600000000000,2.500000000000,1.000000000000
5.900000000000,3.200000000000,1.000000000000
6.100000000000,2.800000000000,1.000000000000
6.300000000000,2.500000000000,1.000000000000
6.100000000000,2.800000000000,1.000000000000
6.400000000000,2.900000000000,1.000000000000
6.600000000000,3.000000000000,1.000000000000
6.800000000000,2.800000000000,1.000000000000
6.700000000000,3.000000000000,1.000000000000
6.000000000000,2.900000000000,1.000000000000
5.700000000000,2.600000000000,1.000000000000
5.500000000000,2.400000000000,1.000000000000
5.500000000000,2.400000000000,1.000000000000
5.800000000000,2.700000000000,1.000000000000
6.000000000000,2.700000000000,1.000000000000
5.400000000000,3.000000000000,1.000000000000
6.000000000000,3.400000000000,1.000000000000
6.700000000000,3.100000000000,1.000000000000
6.300000000000,2.300000000000,1.000000000000
5.600000000000,3.000000000000,1.000000000000
5.500000000000,2.500000000000,1.000000000000
5.500000000000,2.600000000000,1.000000000000
6.100000000000,3.000000000000,1.000000000000
5.800000000000,2.600000000000,1.000000000000
5.000000000000,2.300000000000,1.000000000000
5.600000000000,2.700000000000,1.000000000000
5.700000000000,3.000000000000,1.000000000000
5.700000000000,2.900000000000,1.000000000000
6.200000000000,2.900000000000,1.000000000000
5.100000000000,2.500000000000,1.000000000000
5.700000000000,2.800000000000,1.000000000000
